dates,simple_state,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,state,truth_confirmed,fcst_date
5/10/2020,maine,1056.447408,1056.819116,1057.625178,1059.593524,1062.245697,1065.491737,1069.663083,1076.156591,1083.116533,1093.152771,1107.079137,1122.471318,1141.441809,1166.54203,1195.218127,1235.056536,1287.97341,1375.520562,1504.619292,1775.258005,2421.228491,3227.582662,5415.737934,0,Maine,,4/29/2020
5/10/2020,maryland,22246.25795,22713.2097,23198.86295,23914.97437,24543.91898,25090.49395,25606.73285,26164.12014,26685.19282,27304.33008,27892.20813,28506.4159,29195.93284,29977.88212,30822.61509,31856.18397,33179.91243,34655.43256,36464.49036,39439.01867,44647.68159,50463.48231,60884.77622,0,Maryland,,4/29/2020
5/10/2020,massachusetts,67704.27627,69297.30978,70490.45996,72501.88028,74026.66636,75342.44518,76582.95355,77650.87904,78965.24855,80077.16435,81266.95577,82368.19422,83517.22321,84659.16324,85951.51832,87256.45361,88953.91964,90781.33809,93294.79389,96324.92964,102097.0861,107320.9177,115084.3814,0,Massachusetts,,4/29/2020
5/10/2020,michigan,40448.26986,40501.12479,40585.15109,40790.30437,41020.44141,41302.26151,41620.55601,41950.23501,42410.53696,42889.96865,43499.45423,44152.21178,44988.34737,46053.94768,47325.3907,48917.95979,51044.7469,54379.09498,58847.98117,65885.15584,81798.18789,98428.56139,124820.6847,0,Michigan,,4/29/2020
5/10/2020,minnesota,4809.750889,4922.390453,5082.15651,5323.723381,5532.470017,5745.540858,5967.285509,6209.348433,6439.727224,6698.841145,6970.541253,7299.548423,7671.178867,8040.933452,8524.898704,9157.893675,9847.784451,10697.70555,12028.82109,13803.14721,17066.40983,21048.46571,28947.18773,0,Minnesota,,4/29/2020
5/10/2020,mississippi,6576.291796,6583.090072,6596.745118,6630.26274,6671.211637,6718.441854,6779.117777,6854.812506,6942.250514,7035.780968,7167.590851,7342.879299,7544.249567,7782.118554,8090.69557,8483.962689,9022.434646,9923.813975,11155.00049,13688.44741,18428.14082,25667.44273,35852.78779,0,Mississippi,,4/29/2020
5/10/2020,missouri,7667.382191,7675.992302,7690.336807,7727.012198,7769.98578,7818.035279,7874.724129,7943.454851,8019.375349,8102.055383,8216.863979,8347.836974,8498.927032,8704.803439,8975.710656,9307.48084,9780.479796,10485.83938,11440.9015,13031.99605,16378.80948,21151.67749,32217.55329,0,Missouri,,4/29/2020
5/10/2020,montana,451.108487,451.220578,451.4155578,451.8642713,452.573699,453.5394362,454.7717692,456.5503878,458.579821,461.2574771,464.6946182,468.9223262,474.8931512,481.9039333,491.8251583,504.9058289,523.2855175,549.2705981,594.8437548,679.1519483,933.4897954,1363.604808,2057.748583,0,Montana,,4/29/2020
5/10/2020,nebraska,4127.528137,4257.836381,4408.091961,4646.719496,4895.437311,5149.31536,5408.932563,5720.675542,6035.762838,6402.401281,6721.139924,7107.118859,7569.534274,8096.435831,8754.022068,9494.045932,10406.45212,11573.67679,13126.57996,15983.98551,21313.21323,28073.36323,37318.40135,0,Nebraska,,4/29/2020
5/10/2020,nevada,5035.016223,5072.116936,5129.238655,5212.275268,5294.546624,5369.120797,5446.727532,5532.291084,5608.451992,5690.81313,5772.915577,5871.391692,5987.068489,6112.412224,6242.638317,6414.655465,6613.186646,6854.760493,7191.639283,7741.279035,8779.664044,9974.411544,12495.56745,0,Nevada,,4/29/2020
5/10/2020,newhampshire,2115.268172,2142.780174,2171.106077,2225.631455,2270.117948,2316.863002,2359.800944,2409.556389,2465.702827,2517.796482,2578.975211,2651.53316,2724.984474,2811.125182,2907.680199,3019.352619,3144.407149,3316.767106,3564.105762,3927.019771,4611.099541,5407.976492,6928.992492,0,New Hampshire,,4/29/2020
5/10/2020,newjersey,121408.6316,122701.5878,124377.5713,126609.4669,128425.0061,130132.842,131937.9527,133495.4325,135071.9558,136753.3106,138624.2141,140625.9312,142535.327,144761.9833,147035.4228,150139.4379,153429.9863,157260.2837,162343.8018,169406.0405,182633.5441,194949.8908,210825.7548,0,New Jersey,,4/29/2020
5/10/2020,newmexico,3314.8907,3361.662612,3421.923682,3506.488834,3609.039762,3699.590354,3783.166682,3875.094457,3970.117317,4076.048755,4202.564598,4346.696208,4506.676341,4672.821958,4889.694339,5145.662888,5440.338865,5848.194172,6387.320399,7213.505199,8789.955112,11043.70211,15224.06418,0,New Mexico,,4/29/2020
5/10/2020,newyork,314513.2397,317275.4136,320046.4902,323682.6525,326642.1082,329346.9996,331682.7736,333771.6988,335906.4024,337778.0658,339912.0635,342041.1032,344182.2134,346187.949,348570.1768,351650.8134,354630.2162,358068.501,361765.353,367418.8988,376038.6383,384579.2051,396333.8027,0,New York,,4/29/2020
5/10/2020,northcarolina,10777.61857,10973.02977,11188.2306,11518.45539,11801.66102,12057.84376,12319.31641,12578.60763,12830.05197,13080.83245,13372.61285,13692.92765,14057.0203,14399.53225,14785.86885,15306.24211,15932.76796,16736.59481,17603.33758,18979.71931,21572.85609,24951.50693,29124.11199,0,North Carolina,,4/29/2020
5/10/2020,northdakota,1036.297859,1040.116031,1046.202416,1058.840076,1073.041631,1092.137758,1111.528,1135.74105,1160.021951,1188.739465,1220.711829,1260.13711,1310.016714,1377.378392,1462.457069,1564.147189,1715.523229,1889.83803,2153.078595,2685.489534,3914.498725,5650.083718,9238.439594,0,North Dakota,,4/29/2020
5/10/2020,ohio,17545.61037,17660.97389,17845.47879,18130.44533,18411.98084,18657.05111,18929.61412,19206.00108,19473.24057,19761.24756,20134.88543,20512.36908,20930.06431,21518.1055,22201.20893,22973.28305,23999.10264,25216.28573,26795.7104,29441.06207,34339.94335,39717.12869,47849.64082,0,Ohio,,4/29/2020
5/10/2020,oklahoma,3498.369745,3517.13072,3543.28626,3586.529057,3625.163005,3667.401505,3712.404774,3761.161686,3809.218283,3867.015761,3934.162691,4000.442401,4090.106636,4192.146122,4314.367283,4456.899287,4629.946132,4873.80361,5221.847552,5714.370596,6790.829573,8093.098811,10463.61836,0,Oklahoma,,4/29/2020
5/10/2020,oregon,2556.921536,2593.798976,2635.905271,2685.072088,2723.861849,2762.893277,2800.494598,2832.048164,2870.915274,2910.366487,2946.369511,2984.725972,3026.878973,3068.282039,3119.183931,3178.132271,3242.470376,3330.942193,3447.581362,3606.056766,3910.653081,4222.693728,4661.747423,0,Oregon,,4/29/2020
5/10/2020,pennsylvania,49062.28076,49947.45456,51032.09913,52347.98192,53310.58759,54223.7963,55217.18417,56160.2807,57163.17919,58139.24653,59098.46035,59996.54704,61038.12846,62271.83553,63673.81406,65387.88611,67147.93112,69331.54752,71853.80964,75996.90971,84518.10428,92243.03408,105910.9055,0,Pennsylvania,,4/29/2020
5/10/2020,puertorico,1447.703964,1455.478972,1464.947659,1483.86473,1499.62482,1516.376388,1532.509538,1550.273452,1568.90854,1588.027766,1609.035863,1635.551628,1665.076633,1698.487435,1744.841098,1795.358804,1855.110443,1936.591061,2050.582219,2229.30552,2582.736157,3102.500251,3769.230819,0,Puerto Rico,,4/29/2020
5/10/2020,rhodeisland,8426.326307,8534.800704,8647.59024,8856.629204,9050.413642,9248.788568,9429.487618,9650.729242,9879.397498,10130.90547,10413.18719,10697.55317,11019.33119,11355.60901,11783.59396,12346.55911,12992.85542,13822.75182,15049.104,16651.40322,19959.79195,23980.69832,30033.19064,0,Rhode Island,,4/29/2020
5/10/2020,southcarolina,6144.917927,6234.009853,6333.086826,6470.609503,6595.588398,6719.002432,6855.763526,6978.545928,7099.168719,7233.012546,7375.598508,7525.100528,7697.710126,7893.350391,8085.136723,8326.183633,8612.871803,9000.006418,9425.794184,10214.02265,11691.70086,13149.87733,15078.64653,0,South Carolina,,4/29/2020
5/10/2020,southdakota,2484.927815,2525.769839,2575.757705,2642.524072,2697.325456,2753.571956,2801.44555,2855.291447,2904.143199,2962.851062,3024.991711,3088.539119,3159.90839,3230.977923,3309.505004,3403.272476,3507.676345,3677.971955,3858.250341,4132.72268,4721.092133,5276.638661,6171.290697,0,South Dakota,,4/29/2020
5/10/2020,tennessee,10797.48458,10990.15584,11239.69608,11551.3153,11831.32862,12130.87475,12359.304,12600.37524,12874.39408,13141.55242,13434.01143,13745.62257,14082.60615,14443.64466,14911.70977,15429.30405,16054.02444,16772.18514,17829.63893,19459.58752,22392.16535,26215.2061,32258.7523,0,Tennessee,,4/29/2020
5/10/2020,texas,28998.97805,29351.09266,29801.26425,30532.23274,31154.90575,31704.97422,32224.70015,32740.83912,33203.04402,33710.54135,34246.20427,34821.02403,35489.57959,36166.66877,36843.01162,37643.93941,38740.94884,39889.77839,41498.90401,43535.05446,47627.80731,51377.84378,56524.8721,0,Texas,,4/29/2020
5/10/2020,utah,4520.564715,4538.710297,4574.00614,4629.514967,4690.529066,4760.737594,4830.144243,4903.282404,4987.51328,5085.056151,5196.14345,5322.603733,5483.881595,5658.390014,5875.407756,6154.179121,6483.924949,6920.978523,7621.045469,8776.748033,11170.53438,13786.70868,17889.24228,0,Utah,,4/29/2020
5/10/2020,vermont,862.2008294,862.4329472,862.830277,863.9483232,865.3488869,867.1461128,869.4474002,872.9312034,876.1628444,881.1339684,886.9602478,894.6902322,904.3682036,915.9971062,929.1815818,946.8639409,970.704236,1008.158858,1064.6069,1165.969638,1405.517564,1717.11719,2251.900849,0,Vermont,,4/29/2020
5/10/2020,virginia,16140.78731,16470.23092,16942.75385,17614.93564,18188.18388,18670.30039,19206.35312,19693.4985,20231.60384,20747.9679,21287.86914,21807.60617,22495.95989,23249.18346,24073.96422,24883.36411,25880.39263,27319.43169,28962.44727,31507.23311,36009.42554,40325.91639,48293.49905,0,Virginia,,4/29/2020
5/10/2020,virginislands,57.33540488,57.57907108,57.90245456,58.79380445,59.70358694,60.7859841,62.0203192,63.77078504,65.97766859,68.3218302,71.1989301,75.16640831,80.08165977,85.84289494,93.80492689,104.6589239,118.77174,141.6159564,176.2336256,241.1950546,394.9083901,582.8876862,1213.944573,0,Virgin Islands,,4/29/2020
5/10/2020,washington,14762.58612,14893.90626,15018.5948,15212.92538,15344.50186,15465.21853,15558.80358,15655.21644,15750.25049,15838.4314,15938.76396,16029.71953,16132.79714,16237.82566,16332.20497,16455.68878,16614.78949,16770.56458,16945.96014,17207.95254,17586.64885,18064.04155,18678.05369,0,Washington,,4/29/2020
5/10/2020,westvirginia,1111.151345,1112.155363,1114.022661,1118.692677,1124.766383,1131.083376,1139.395837,1149.416496,1161.986885,1178.30758,1195.699002,1216.890133,1242.076112,1274.181258,1316.452982,1367.289346,1439.764581,1551.462313,1745.841444,2030.099529,2695.062541,3543.80826,4956.322206,0,West Virginia,,4/29/2020
5/10/2020,wisconsin,6580.095186,6616.922061,6671.407231,6768.5331,6860.933503,6954.61769,7062.437697,7179.791907,7290.23813,7437.040399,7581.968705,7763.087827,7967.031366,8195.292877,8514.543929,8928.823152,9390.636393,9976.867001,10848.76338,12221.23903,14720.40445,18086.11941,24243.87719,0,Wisconsin,,4/29/2020
5/10/2020,wyoming,545.3900246,545.8160124,546.4989591,547.9712228,549.6717328,551.7593326,554.1520648,557.3311256,560.80816,564.6752625,569.9049878,576.6684551,583.9351153,593.1393483,604.1408882,618.5426586,638.8486154,665.8717565,705.8295356,775.411256,943.2703921,1142.25739,1736.42109,0,Wyoming,,4/29/2020
5/11/2020,alabama,7114.411428,7187.374163,7289.942391,7447.078238,7585.537844,7719.705702,7852.507291,7993.026104,8146.637995,8303.179274,8481.72687,8648.205845,8861.195135,9106.065373,9362.233892,9668.82597,10054.93893,10563.81691,11249.86003,12117.14522,13945.60868,16427.93375,20483.03108,0,Alabama,,4/29/2020
5/11/2020,alaska,355.1638682,355.3678787,355.6913715,356.4828055,357.4536431,358.6816497,360.1019683,362.0823379,364.1441928,366.865754,370.0687032,373.5225038,378.1923727,383.6815894,391.354369,401.759979,415.3566245,435.8479669,464.8279385,510.7747364,628.3074793,776.7938343,1058.592593,0,Alaska,,4/29/2020
5/11/2020,arizona,7501.580559,7609.534839,7721.873649,7900.81117,8076.055431,8242.751743,8403.447842,8568.910498,8748.048262,8945.03043,9131.64389,9337.374992,9592.369781,9857.678052,10145.58308,10516.7345,10970.43037,11492.88128,12135.9123,13202.0815,15176.01171,17769.75944,21152.85424,0,Arizona,,4/29/2020
5/11/2020,arkansas,3196.818621,3202.692304,3212.449804,3234.427529,3260.007986,3289.331264,3330.60195,3373.947658,3428.218842,3495.600561,3572.157352,3679.652521,3814.180654,3979.734644,4188.795958,4484.872093,4864.649807,5499.492021,6528.80897,8316.138288,12107.02059,16753.34027,24298.015,0,Arkansas,,4/29/2020
5/11/2020,california,55061.13404,56269.80286,57375.12702,59248.96286,60446.96523,61384.48335,62361.84202,63247.40834,64092.02024,65007.43981,65789.47553,66706.05308,67622.17627,68522.34268,69511.5619,70620.43681,71766.92037,73006.85062,74529.06945,76764.42024,80736.88554,84784.57728,90715.27182,0,California,,4/29/2020
5/11/2020,colorado,15981.64003,16340.83818,16684.65499,17199.46175,17669.16619,18068.67457,18413.77047,18774.90238,19138.93939,19523.47203,19901.49191,20276.24704,20709.96264,21205.93313,21741.17784,22435.96269,23239.88784,24200.10624,25432.90448,27244.63792,30251.68712,32704.58391,36463.64623,0,Colorado,,4/29/2020
5/11/2020,connecticut,26901.68321,26997.03462,27112.91721,27399.64912,27633.18111,27896.77632,28195.91239,28544.07359,28913.8027,29299.24614,29826.4099,30419.48641,31063.21395,31852.1645,32940.27732,34128.35653,35406.28945,37359.4204,40208.5585,44631.66962,52897.56212,64718.89699,82296.65897,0,Connecticut,,4/29/2020
5/11/2020,delaware,4671.110653,4687.104918,4713.277241,4780.521558,4857.048256,4940.553116,5028.185806,5136.693114,5264.15962,5422.759941,5593.186292,5845.27798,6099.187273,6437.702683,6922.685234,7388.204286,8024.491168,9154.088459,10752.5668,13336.02955,19011.06214,25510.94188,37983.25218,0,Delaware,,4/29/2020
5/11/2020,districtofcolumbia,4251.503098,4318.470437,4384.851374,4498.141242,4595.083808,4690.545076,4779.992486,4871.121401,4965.612338,5072.681192,5189.074752,5301.446778,5436.556934,5588.418242,5770.340997,5985.852692,6246.269239,6563.37799,7011.144033,7705.203831,8936.790837,10401.36302,12448.41156,0,District of Columbia,,4/29/2020
5/11/2020,florida,34585.41146,35073.14483,35415.95029,35999.21295,36464.097,36923.50086,37264.52983,37642.54608,38063.54494,38475.78428,38951.01668,39416.20139,39922.04684,40451.41743,41020.33708,41662.16836,42506.98277,43376.94255,44523.24593,46107.04549,49096.15998,52555.30624,57146.98773,0,Florida,,4/29/2020
5/11/2020,georgia,27510.61173,27898.29626,28385.95929,29091.00251,29683.02263,30233.75965,30729.85861,31217.65869,31625.34366,32139.50082,32589.49892,33051.20827,33678.05595,34297.85398,34880.35217,35680.47931,36504.66025,37605.28684,38920.68019,40905.22701,44560.0219,48503.10132,53648.86873,0,Georgia,,4/29/2020
5/11/2020,hawaii,614.8595277,616.3357261,618.7992818,622.6288838,626.9816988,631.0327964,635.2011226,640.4733342,645.543308,652.127049,658.9469162,667.1409889,675.1687059,684.8609013,699.8905168,715.4334109,736.217224,764.034526,802.6981873,867.6945034,989.7911291,1142.898737,1365.682274,0,Hawaii,,4/29/2020
5/11/2020,idaho,1952.878582,1954.01684,1956.114493,1961.119854,1967.203839,1974.324854,1982.134879,1993.323736,2005.151951,2019.011627,2034.982455,2054.910194,2077.358453,2104.417385,2144.503632,2199.572418,2263.407034,2350.826386,2493.859872,2724.889008,3357.055762,4234.437434,5752.853437,0,Idaho,,4/29/2020
5/11/2020,illinois,54794.36091,56262.27558,57682.24635,59744.56941,61643.10842,63275.60051,64925.81276,66853.41365,68687.62255,70505.93013,72339.13306,74188.60104,76404.64969,78778.82227,81334.01152,84597.65912,88538.69155,92574.54227,98009.32389,105723.1884,121206.0919,135721.7062,162777.4922,0,Illinois,,4/29/2020
5/11/2020,indiana,18257.45034,18667.16031,19096.92574,19807.78345,20345.69124,20962.55358,21458.54022,22013.31349,22533.33067,23143.06209,23731.58182,24407.96949,25204.97246,26066.75275,27000.90894,28091.50989,29450.29755,31046.06415,32967.07192,36408.23341,41904.90252,48785.37424,59217.78019,0,Indiana,,4/29/2020
5/11/2020,iowa,7864.861577,8282.241407,8595.572748,9218.314393,9761.044123,10312.49539,10848.07082,11368.50619,11869.00271,12379.39845,12958.4575,13544.57258,14180.13105,14925.14499,15749.41981,16809.58554,17906.64329,19279.3139,21059.6717,23993.80972,29548.57465,34754.62488,41820.94164,0,Iowa,,4/29/2020
5/11/2020,kansas,3855.016526,3867.395895,3894.685254,3944.344646,4007.282411,4079.909053,4157.905895,4261.780941,4366.92474,4482.784413,4622.246164,4792.408764,5004.046809,5272.730247,5660.594158,6188.714416,6806.35366,7777.550975,9068.064319,11167.14939,16214.46476,22653.44311,34357.72953,0,Kansas,,4/29/2020
5/11/2020,kentucky,4732.506494,4828.460236,4912.806986,5057.773029,5190.878662,5313.234434,5421.642589,5537.753875,5655.146921,5777.856974,5923.605778,6081.049142,6256.758985,6457.259748,6676.266755,6949.258637,7274.065517,7642.466346,8195.256145,9050.250233,10414.09912,12350.47687,15258.63096,0,Kentucky,,4/29/2020
5/11/2020,louisiana,27660.44045,27661.16393,27663.32006,27670.01409,27680.92463,27697.47465,27727.09555,27763.38606,27817.54602,27880.38503,27979.0712,28098.63324,28260.21932,28488.89156,28807.32443,29260.04778,29978.71314,31186.52221,33209.82578,36832.05992,47085.91898,61080.26057,88510.32228,0,Louisiana,,4/29/2020
5/11/2020,maine,1056.461762,1056.920527,1057.79087,1059.859582,1062.714421,1066.314584,1071.066633,1077.688682,1085.536778,1096.07075,1110.886282,1128.622316,1148.057694,1176.713858,1207.892679,1248.536029,1311.960003,1403.551521,1546.180845,1839.782643,2533.60728,3329.078261,5686.732031,0,Maine,,4/29/2020
5/11/2020,maryland,22336.08961,22843.02993,23364.73802,24132.59696,24832.32131,25445.16837,26015.11374,26577.76982,27184.96033,27842.86178,28493.9685,29194.08829,29962.58512,30751.06345,31744.11523,32915.61527,34286.55144,35973.32781,37993.47003,41360.53451,47181.05368,53225.24489,64744.04995,0,Maryland,,4/29/2020
5/11/2020,massachusetts,68115.0256,69857.93173,71279.64417,73398.76315,75035.69484,76476.20912,77885.01054,79060.9775,80448.51621,81680.23961,82989.26289,84288.86774,85482.19702,86721.20987,88115.44812,89847.76761,91473.15855,93617.35547,96567.23082,100040.4881,106453.2103,112388.9366,121385.9358,0,Massachusetts,,4/29/2020
5/11/2020,michigan,40452.34157,40507.72555,40600.18392,40819.2635,41063.47305,41363.02776,41712.03563,42074.06686,42565.71597,43092.08647,43729.92678,44464.3149,45327.62385,46463.08443,47916.1067,49607.44149,51829.34485,55481.2558,60250.29448,67970.75884,85013.97172,102608.1821,132783.8933,0,Michigan,,4/29/2020
5/11/2020,minnesota,4820.998041,4943.680041,5123.463706,5377.20039,5623.273485,5856.289705,6100.657739,6352.476578,6608.925606,6911.097752,7203.91563,7568.01231,7946.43785,8394.736593,8937.948135,9613.435899,10373.62595,11299.22755,12852.2891,14853.25361,18477.31134,22758.05106,31546.84179,0,Minnesota,,4/29/2020
5/11/2020,mississippi,6576.93199,6584.284355,6599.022763,6639.229979,6680.52541,6730.694104,6800.828925,6878.513189,6971.782275,7076.620594,7212.673916,7409.963548,7630.001615,7889.584956,8221.662942,8658.59728,9240.364045,10216.92959,11577.24417,14353.25436,19399.3766,27061.0302,39031.17202,0,Mississippi,,4/29/2020
5/11/2020,missouri,7667.686907,7677.268415,7692.406306,7731.985458,7779.173784,7826.969739,7893.19742,7967.87431,8047.973237,8141.163418,8261.065085,8408.849576,8564.623417,8784.370326,9082.571931,9443.06377,9938.217747,10698.73137,11791.39542,13405.64829,17209.31559,22486.42584,34018.66604,0,Missouri,,4/29/2020
5/11/2020,montana,451.1131308,451.2446125,451.4320359,451.9467184,452.7035322,453.6998467,455.0644181,456.8793629,459.2127121,461.9812633,465.7530667,470.6170085,476.4013405,484.3104792,494.548755,508.9442702,528.838045,558.4776067,604.5886672,694.2642933,984.5823216,1480.562752,2135.459923,0,Montana,,4/29/2020
5/11/2020,nebraska,4142.47138,4300.590151,4466.362946,4731.379725,5015.720169,5282.953085,5585.631333,5920.117261,6261.036157,6686.275211,7040.576958,7483.111873,7960.953219,8581.34467,9271.674628,10123.09655,11136.75492,12464.52375,14336.3037,17492.35611,23882.40875,31199.12134,41477.49908,0,Nebraska,,4/29/2020
5/11/2020,nevada,5044.215952,5080.387815,5142.337703,5233.448964,5322.998077,5403.119316,5484.970691,5582.476436,5662.179191,5750.948553,5838.933727,5947.902402,6069.145147,6210.669166,6349.926528,6536.14503,6743.105096,7024.472132,7392.02305,7977.879884,9138.236186,10479.07413,13267.16918,0,Nevada,,4/29/2020
5/11/2020,newhampshire,2119.534995,2149.785533,2179.175282,2238.918255,2285.598066,2335.030768,2383.926285,2440.735504,2497.959599,2555.686676,2620.778183,2702.031296,2780.663843,2883.133134,2979.625233,3111.044848,3244.060859,3437.214122,3703.633423,4100.263714,4845.946746,5694.947986,7451.012922,0,New Hampshire,,4/29/2020
5/11/2020,newjersey,121663.9478,122997.5461,124860.2139,127364.6845,129215.0887,131086.6212,132978.5053,134687.9401,136400.0489,138185.326,140292.1573,142490.7011,144569.5294,146863.1626,149474.0736,152720.2856,156353.0816,160795.2803,165944.3729,173846.2233,188438.3041,202500.7035,219283.2524,0,New Jersey,,4/29/2020
5/11/2020,newmexico,3322.717928,3374.59961,3438.96251,3536.028183,3643.598091,3741.639499,3834.425518,3932.246199,4032.434787,4150.080629,4295.330435,4455.565071,4628.497276,4796.982577,5063.948597,5331.200139,5649.467957,6093.337576,6698.914414,7541.545094,9316.964254,11882.28554,16224.19032,0,New Mexico,,4/29/2020
5/11/2020,newyork,315313.9932,318287.6799,321185.2369,325274.1015,328182.2007,331090.0502,333596.4589,335897.5536,338110.4641,340258.9833,342699.5534,344806.6174,347209.2478,349614.5759,352328.9159,355573.5567,359064.8724,362568.7139,366719.9294,372992.3871,382375.2495,392268.7773,404854.3197,0,New York,,4/29/2020
5/11/2020,northcarolina,10835.30042,11036.46836,11261.40591,11614.04566,11934.16402,12201.83271,12478.73515,12768.96191,13045.77663,13324.49275,13633.37653,13994.07588,14393.06131,14763.21308,15215.43221,15775.76507,16469.63791,17339.72806,18355.98237,19856.47163,22789.74904,26503.91446,31166.16645,0,North Carolina,,4/29/2020
5/11/2020,northdakota,1036.696407,1040.785395,1047.113327,1061.130152,1076.240514,1097.264532,1117.590034,1144.315792,1170.762891,1203.036448,1238.987783,1283.986921,1337.169151,1407.595284,1498.004099,1618.067286,1772.739608,1976.382207,2268.210294,2839.021129,4208.111224,6149.651886,10374.07132,0,North Dakota,,4/29/2020
5/11/2020,ohio,17568.43818,17687.88159,17874.17198,18190.44779,18477.02411,18759.63446,19051.7883,19361.61284,19618.57019,19957.25506,20330.65208,20753.26998,21211.58621,21843.44624,22582.9661,23414.49103,24488.08175,25818.24618,27472.82032,30414.52421,35776.90362,41429.89944,49395.18035,0,Ohio,,4/29/2020
5/11/2020,oklahoma,3501.987126,3521.372099,3548.575818,3595.52407,3636.774131,3683.080753,3730.420829,3786.044937,3837.425606,3899.337254,3967.270009,4044.306353,4139.383126,4255.769252,4387.807749,4544.51456,4737.259757,4990.791454,5383.840238,5907.790892,7102.60807,8514.47729,11017.59992,0,Oklahoma,,4/29/2020
5/11/2020,oregon,2563.196967,2605.875189,2648.747131,2702.266837,2744.522825,2787.250357,2825.318474,2862.961487,2904.500571,2944.804894,2989.526636,3027.983231,3074.485552,3120.424637,3175.602534,3240.463184,3315.526581,3410.971218,3544.623245,3707.386867,4062.593462,4421.05049,4861.506164,0,Oregon,,4/29/2020
5/11/2020,pennsylvania,49221.7422,50186.8472,51387.83704,52792.32977,53823.74798,54833.60626,55931.34292,56883.83244,58050.10543,59064.80034,60155.12991,61155.64819,62268.95357,63613.34121,65145.20551,67036.20851,68958.41104,71389.87792,74263.2948,78737.77664,87735.86497,96491.73778,111273.6436,0,Pennsylvania,,4/29/2020
5/11/2020,puertorico,1449.323684,1457.336501,1467.770118,1487.837768,1505.405295,1522.136555,1538.969194,1558.417129,1577.953907,1599.623781,1623.516843,1650.31678,1683.997717,1722.265363,1768.879579,1822.069623,1886.848896,1975.743556,2097.263433,2299.025506,2682.692257,3229.402668,3980.863381,0,Puerto Rico,,4/29/2020
5/11/2020,rhodeisland,8438.095394,8559.301737,8680.111526,8899.25761,9117.135594,9335.846468,9543.634119,9779.215039,10027.37766,10301.34024,10599.95125,10899.40928,11259.25867,11626.98779,12082.85878,12692.54427,13436.64337,14346.2642,15708.77822,17400.36499,21155.38266,25406.81735,32228.23346,0,Rhode Island,,4/29/2020
5/11/2020,southcarolina,6162.786027,6257.886194,6363.238531,6517.659243,6654.427371,6781.669084,6937.509339,7076.075059,7202.612342,7341.677749,7502.768704,7664.255146,7856.50227,8058.265736,8270.463451,8532.280732,8865.870306,9288.546648,9743.403424,10602.8921,12190.30892,13869.66414,15990.88988,0,South Carolina,,4/29/2020
5/11/2020,southdakota,2494.724294,2534.10545,2585.487878,2660.701268,2722.405578,2779.009977,2830.11615,2890.971743,2948.474339,3008.304947,3073.485934,3147.0926,3225.688291,3303.316361,3383.724345,3484.465349,3614.66654,3793.255757,3989.447265,4297.56713,4909.649996,5535.710248,6639.280776,0,South Dakota,,4/29/2020
5/11/2020,tennessee,10821.01961,11022.68989,11310.50176,11637.71627,11942.0656,12261.49634,12539.37192,12779.10044,13089.91388,13375.64276,13693.26336,14060.02234,14401.04434,14803.0128,15322.15487,15872.69233,16593.63708,17428.61629,18488.18256,20426.02876,23605.1141,27642.92711,34306.74277,0,Tennessee,,4/29/2020
5/11/2020,texas,29089.16121,29479.48346,29998.28312,30789.49752,31435.60225,32021.38269,32632.85153,33152.21315,33704.87887,34218.54004,34833.56097,35445.09222,36184.9004,36909.90757,37653.05461,38565.97739,39748.41809,40953.63707,42764.24181,45019.47242,49343.62555,53569.87495,59872.53364,0,Texas,,4/29/2020
5/11/2020,utah,4521.787279,4542.442309,4580.012657,4640.515271,4707.324611,4781.894766,4854.873931,4939.083099,5030.896736,5130.757906,5256.85374,5393.120251,5572.323032,5759.001613,5994.367992,6296.191772,6659.616992,7163.667838,7885.720461,9154.873802,11781.83539,14613.24354,19323.85303,0,Utah,,4/29/2020
5/11/2020,vermont,862.2370673,862.4782465,862.9370244,864.1265424,865.6481248,867.5215557,870.0595428,873.5791479,877.2734834,882.3252618,888.7657424,896.7662285,907.2212088,919.721426,934.2126513,953.8566688,978.5335356,1020.833416,1079.799865,1184.24256,1438.63401,1776.353677,2381.056566,0,Vermont,,4/29/2020
5/11/2020,virginia,16227.00779,16566.47957,17087.98609,17815.14975,18440.91261,18986.88529,19556.53445,20110.87552,20672.39496,21252.30844,21839.96407,22447.90579,23204.69114,23989.8099,24910.23322,25788.69107,26988.4612,28509.19061,30322.96704,33217.1794,38082.17559,43206.41462,51463.29333,0,Virginia,,4/29/2020
5/11/2020,virginislands,57.3752421,57.64807517,58.01471899,58.94659071,59.9783482,61.1328696,62.54944957,64.46864173,66.73694723,69.57307306,72.86066912,77.31636833,82.18330635,88.59302712,97.82328523,108.7928925,124.8401802,150.287645,187.5859375,257.2179282,429.7223486,650.7797697,1358.367653,0,Virgin Islands,,4/29/2020
5/11/2020,washington,14794.83128,14938.98073,15067.93241,15271.81429,15424.568,15542.94769,15650.38858,15751.72493,15859.77185,15960.15505,16051.29121,16169.6198,16277.7734,16388.57569,16508.20294,16642.84037,16811.78724,16987.39945,17190.04835,17482.79956,17917.39023,18412.59851,19235.65449,0,Washington,,4/29/2020
